index,id,name,distance,moving_time,elapsed_time,total_elevation_gain,type,start_date,start_date_local,timezone,achievement_count,kudos_count,comment_count,athlete_count,photo_count,total_photo_count,trainer,commute,manual,private,flagged,average_speed,max_speed,average_watts,max_watts,weighted_average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,athlete_id,map_id,map_summary_polyline,start_lat,start_lng,end_lat,end_lng,state
1521,879575828,Oxford and East,60302.3,7323.0,7494.0,479.0,Ride,2017-02-25 18:46:50+00:00,2017-02-25 11:46:50,America/Denver,2,74,0,1,0,0,False,False,False,False,False,8.235,16.0,147.7,,,1081.7,False,True,122.6,160.0,168173,a876424338,gkrqFhqz_S}z@vmA}@NoI}KuFhG,39.75,-105.0,39.76,-105.01,California
1522,879592398,All of my water bottles froze so I had to finish up indoors ,75136.1,8214.0,11048.0,691.0,Ride,2017-02-25 18:07:18+00:00,2017-02-25 11:07:18,America/Denver,1,51,2,1,0,1,False,False,False,False,False,9.147,19.1,228.7,723.0,226.0,1878.7,True,True,138.0,182.0,8565670,a876368104,qpfsFxilaSoxAB,40.02,-105.25,40.03,-105.26,North Carolina
1523,879494678,Morning Ride,32629.3,6777.0,7744.0,108.1,Ride,2017-02-25 17:21:21+00:00,2017-02-25 10:21:21,America/Denver,0,2,0,1,0,0,False,False,False,False,False,4.815,9.8,69.6,,,472.0,False,False,,,10102400,a876374840,aecdFnwrwMqp@rrAtHdKaj@lcAyYpn@pd@a{@n^fQbHiZOyn@iF@uj@jdAmYzn@bd@g{@t^xPdHgZAon@}FBkj@zcA{Yxn@jd@yz@v^|P`HeZNan@aG_@eMjV,37.54,-77.43,37.55,-77.45,England
1524,879386649,Chilly Cheeks Ride,17376.2,2474.0,2474.0,38.6,Ride,2017-02-25 17:06:35+00:00,2017-02-25 10:06:35,America/Denver,7,1,0,4,0,1,False,False,False,False,False,7.024,11.5,90.8,,,224.6,False,True,166.5,184.0,12982083,a876395934,clvaIpsuoUwAjBiN{BeA`Fap@cNoAhE{P_JcBaGkI_G{BlA_BzR{BiPwBfPx@xGg@tHvAvK`J~UeBhHiDjAbDvDdEAbBfGJfJ}I`x@jF~JxAbKsGz^|EpYo@jNv@|HjFvChCkBgAsD|D{M|AyNtCdG\`LbHx\zErAtGqMxD}S~HwTzBwWtFsQ\eh@pEyHnDi@pEuO_A}EbC_V]}ByEqEgBsMwJuBbAsCwB}DbF}Qn@}P|LlB|@jEl@kA,52.88,-118.08,52.88,-118.08,Washington
1525,879480611,"Zwift - London, UK 02/25/2017",106912.0,10854.0,10919.0,292.0,VirtualRide,2017-02-25 16:12:35+00:00,2017-02-25 11:12:35,America/New_York,10,30,0,62,0,0,False,False,False,False,False,9.85,14.4,191.5,476.0,206.0,2078.5,True,True,134.3,175.0,2984178,a876379806,uqgsF`pjaSgJwDiIpDeMr@ohAyA{ImLK_cCqbAKBwpEoJwb@?iRtgI[FljBuKpUeHza@J|o@rSjAhf@gA|iBzB|O_e@bh@uhB`BcL`EmIxKca@m@lArB|E`D`^rMvmB`Jl`@pMb_@lIlf@J`JoA~Q}DlMwBo@}i@~l@cDzAyXE,40.01,-105.25,39.97,-105.24,California
1526,879355624,Avalanche Spire - TrainerRoad ,40603.4,5404.0,5404.0,0.0,Ride,2017-02-25 15:45:20+00:00,2017-02-25 10:45:20,America/New_York,0,2,0,1,0,0,True,False,False,False,False,7.514,10.7,115.3,319.0,138.0,623.3,True,True,122.8,150.0,3965607,a876351876,isisEvzciTs@iDkL[qB{ENaDsBgCeNrFyHPgJxH_GzQoInIqZoFiBmBL_LyJxDcCFgAqBeCpCIzCcLmAo@nCuEtBcApEwH~BQhNgElA{E~JmInEPnCwCjE]`QmAjArAgCZgQrCeC\}D|F}BbGoLdEmAIyLxHiCbBuFfEmBh@oCvIdBhB{@x@aEuEg@LmDiBgB}FlDuEaEmDdKaCrAkFw@qBxBjC}BbFt@jBiAhDiKxFbEfFqDdBfBSlDxH_@l@rBrBGnF_F`FaKjBj@rBpF[hIrCzG|BvCnKdCnBC|GaHnBFrCeFlCw@mCuItKgKlFZ|MmFvF`PbI?jA~C`Bw@,34.79,-111.76,34.79,-111.76,Nevada
1528,879464422,Small Group Donut,78180.1,9697.0,12639.0,385.0,Ride,2017-02-25 14:53:05+00:00,2017-02-25 06:53:05,America/Los_Angeles,4,13,0,2,0,0,False,False,False,False,False,8.062,25.3,155.8,631.0,196.0,1510.8,True,False,,,8580362,a876284714,eersFlgbaSDrAhMYb@nJhFnGz@|EwqHt@|Xd@F~sALktA~xAPIveG{U`BNd|@vAh@{AoACtnBnFfXmFgWByiDf@aB|Se@ZkfGp}D{@m@cGgGkHg@cJ_NS,40.08,-105.2,40.08,-105.2,Louisiana
1530,878561142,Evening Ride,35981.7,3894.0,3894.0,0.0,Ride,2017-02-25 03:33:29+00:00,2017-02-24 20:33:29,America/Denver,0,4,0,1,0,0,True,False,False,False,False,9.24,11.6,168.8,,,,False,False,,,15328516,a876257421,u|ksFz`laSaCuDC}LsBe@dBiJCmHqBgBSiFqBf@xh@hAhBr~@HoEtEAz@aBlAbDp`AGHtCdAwJF}\qBwO`CqDoGey@fF{MbJaFzAaDtEbQDdG|HPhE~GrIpX`DzDfCUhCvDxC~PfDjAvMhSxB`a@M`VwC~NzBl]sCrPt@`HqA~RoFrKiEfPoDdE|BzPc@zSlCbOTvNgB|GdBtQrDlBAdM{BdTbIlNc@lP`CvM{CxFoI_@o@rH_G~@@tRpH`B`FlHcDzNsCr@uBjFA`ClCjFuC`U_@cGfCqNi@eInHaIhB_NcBaFcJqFa@kFzHsMvK}KeD}Lh@aS}GaLhBwVkCq@kCgF_FwTqN_CozBh@gRm@kKyEkCzF_KvHoD?uHsEkGpCoDgCoI]iAhEgJ{@{CoFaa@EcOiP}N?UjO{L{GgFWtAyFfJeDAeKtDcGv@iKtx@FvEkOxBcAi@_h@p\k@KqLoBoDZyCiA}Dt@eBKsWbMc@N_FdCeCsB_CRqIrHcBnHyUG}E`FI\wD~A]c@uB,40.04,-105.25,40.04,-105.25,KL
1531,878540892,Lost in Brooklyn ,7142.2,1847.0,2167.0,28.1,Ride,2017-02-25 02:53:35+00:00,2017-02-24 21:53:35,America/New_York,2,11,0,1,0,1,False,False,False,False,False,3.867,9.2,63.4,,,117.0,False,False,,,8565670,a876179695,aresFnsjaSnJjE`GyAtBdGpBA~CmEZcDeAmEiGmGLkNlIsA`GdB|DiBnGrFtDpI`BpMnB~DLnGjNdJhWg@jNlH`Gv@vD_CxIBfKbErGfOtNzMrDrZaBbJyL|N_JtUn@hw@pF|K~IhE~Km@fDiCbBePuJuQ|@aDvBc@zAx@\rEkDfDfF`Ky@tKmBjEwJdBqFgAaGiD}EaLq@cu@rJkVdMoOdB{NqDaWgNkMqHuOkB\kH{DiJ@wD~B}Fs@mNsHiHAsA~A_Kq@yNgJAkGmE_T{DsIoGiFoEzByF}BcInAOrNnG~Gx@zDS`DwCfEaCH_CwGuFlBkJoE,40.01,-105.25,40.01,-105.25,Comunitat Valenciana
1534,878504953,FTP Warmup/cooldown,0.0,2400.0,2400.0,0.0,Ride,2017-02-25 01:00:00+00:00,2017-02-24 18:00:00,America/Denver,0,9,0,1,0,0,True,False,True,False,False,0.0,0.0,,,,,False,False,,,10382718,a876162325,yu_sF|_maSqBoIuMsKiH}OaFF{V~e@ejAzr@cC{@kF~SgU`f@kQxKa@za@iOxGr@zoAmCfX~HpL_@zR~BxK_BlGyH_AsDpLuFL~@~QrHtA~DhGgCvN{GpGShDdDhF}BdUqC{Fcw@z_@_DjK`AnG{ArHvAxDsJdQ}EHsArEqEbAe@`IcChDoA@iGyLwBWfLz@kJuJCoQsHkCmEyGkGDmAcI`B_E{EsFnCaAZiHvGiGgDeElXgLlDgF{AwF_JaGxBiOaAeD_Cc@lT{@jPaIpH{I?oOxF_i@xWgVj@}GuAcQr@kSzVSDiB~D{AiAkOfJ{BvVFD}HzTS_@{F|j@I@m~Bf~@uj@jU}c@|FK~G~OtMdLdBhHhDq@,39.98,-105.26,39.98,-105.26,Florida
1535,879427881,Afternoon Ride,2323.7,570.0,64058.0,11.0,Ride,2017-02-25 00:35:26+00:00,2017-02-24 17:35:26,America/Denver,0,2,0,1,0,0,False,False,False,False,False,4.077,6.2,83.4,,,47.5,False,False,,,3817464,a876151485,{h_sFramaS_AaD{ItBeBcIaNeM{GoOgFRiExFsJhVqFtGgiA~r@eCoAcDvI_@~G_U`f@oRjLi@xb@aOxEz@vqAsCjW~HpM]fTtBrI_BpGoF`BwC_A}AxKeC{B_BvB`AzPlGnAvEjIqBnKkFnDyAfFxCjHkClUy@qF{@Osi@jWmCbEyGpA_DtL~@xEiAzFv@zGmJzPiF@sArE{EpBQfIoA~AqBNwGyL{Cq@zLzAiJ_LHuPwHuCwEaHeGPeAuHjB}DiFuFtCaAFqGzGmGyCeFrWyK~DsFwBwGeDq@eDaFbCaL_AaGcCc@hTS~NkHrK_Kb@iFcAmHhFkh@fXyV`@gHkAuNl@iUtVEBaC~Dw@}@_PjIqBxV?L}HfTSs@]f@yExj@BVq_C~}@yk@xFmGnNyZvEH`HnOzM`MvAhHpKaCr@lD,39.98,-105.26,39.98,-105.26,England
1536,878482373,Afternoon Ride,11445.2,4789.0,4860.0,386.2,Ride,2017-02-24 23:54:21+00:00,2017-02-24 16:54:21,America/Edmonton,0,51,0,1,0,0,False,False,False,False,False,2.39,9.2,120.6,,,577.5,False,False,,,804120,a876128441,yo_tFtgs`Sp@mCq@_RqpBCh@fCiA`GuFzI`DjEkDtLiKjAaFdKXpIkA`RoFdc@rBe@rCnL`FnFlLlBfC{DbFjFbBpHfBle@~BpHwm@t@Qn^mObWoRlw@aGnGMrX_Lv@_ArZeGx@H|RiCxAoAjEoNTs@vKcXrGaRKUnxBck@aKw@gLyh@C{ExDaQxEjAkSjSkiANg~AvyAGRopCvuDMqAU}A{I_Bcf@iBsG{F_G}BxDmKoAsHeImBqJoBd@~EyZrBeZS_J`FiKpK{AvCwLaD_EvF{IrAmGo@}BbqBb@d@dQcAnC,40.14,-105.13,40.14,-105.13,England
1537,878350998,Afternoon Ride,0.0,1554.0,1554.0,0.0,Ride,2017-02-24 21:28:45+00:00,2017-02-24 14:28:45,America/Denver,0,1,0,1,0,0,True,False,False,False,False,0.0,0.0,161.0,386.0,247.0,250.1,True,True,141.8,174.0,3823255,a876255366,mmurF`wb`SwB]Fy`@uAaDqpDDqA{[cwAb@e@t\_d@IoAcOkIa^mAud@sAaFyDyCko@_MoIcHoYob@oKwFaOmBs@av@k`J\w|E{BygLWk@g|HnCeaK|pJvBt_Jg@pKnHjG}HxfAOi@l_Jt@f`JvsDBd@fv@|NhBdL~FhYdb@~H|G|o@nM~D`DjAhFdAfb@tI|_@v@`OdsH]p@rJrAd@DpOzBh@@jD,39.93,-105.04,39.93,-105.04,Arizona
1538,878428557,Recuperacin con Kling,47483.7,6620.0,8733.0,702.0,Ride,2017-02-24 21:17:35+00:00,2017-02-24 13:17:35,America/Los_Angeles,1,9,0,2,0,0,False,False,False,False,False,7.173,21.6,165.0,729.0,188.0,1092.4,True,False,,,6726783,a876270150,yx}sFjt}`SvVPjAfHxQpS~~Cc@p@lI`OfQzm@f@dO`N`IuMxyAn@@h`BnGrJlAhLdGlAvJtOa@tD`AjDbUlUvpAD?xsApSxFbBjO[lKzEbKrG`EjHsCjDmC@}KfHWtCjCVzEpOtSlFbDtDjG~FBdAlI~AtA|Wn@bAbkA]`w@~B`DfCxVnFjMbEHdFwGb[iH|Fnc@DhBqD|AjHvl@_N`FKjf@}|BOk@iBkEM_EqEWoRuAsEwOvFoJVOo\i}@M[}h@oE{BiDzAQfMwCPOrCoDZKrU}NK}CsBsPrH{a@lI_g@oNqpBQm\y@}DeBiGuXCekDvU{BAamJeKgl@gtCL{PoRaBoIaVI,40.14,-105.18,40.14,-105.18,England
1539,878491615,Brooklyn Bridge ,10431.2,3547.0,7152.0,53.9,Ride,2017-02-24 19:56:10+00:00,2017-02-24 14:56:10,America/New_York,7,7,0,1,0,0,False,False,False,False,False,2.941,12.1,55.6,,,197.0,False,False,,,650215,a876236656,{vgsFrkraSIoS}L`Cm`@XuxEDgFyB{O|G}c@zI_f@wNiiBIyh@sC}GeY?{jDzUkCJkeGzzHUJmzBqJib@\oRffIU^pjBsJzR_Ip^Dbv@jkBvA|@nyAfD~@iXg@wJpGiKXgDfDsNHkGsBcMZqAeYmwAHQgiAlCs@ba@SvGaBjpAK`aEvCbF~LdGt^JbHzAlD|CjBlW|@NtAqGfZ{k@xn@sl@fAs\dZlVxCbBdEJtPdAvDrMbGvUpEbCbG?dNkA~FmH`KwI`YojAb@}BzKiNnQcI|WtAfs@xFjKzHtDrPuBdCeRuJuQ|@eDhC]zApByCAo@tBvGtQaAbLiBzD{JbBqHgBiE{C{EmMe@ct@hJoUdMgO`CwKeDrLcLvMiKfSkChSM{DoBzKeHqE}E`DkDwBaJaNN}AiDuCiAaH~@}HyDoNaMwFwg@rYeCy@qDtJJtCkW`j@kSzMsIxDe@mB}ExAsAgBsy@tSsIX}@kCAql@gFO{EuKuC{WcCiDIsN}p@?iCuNdBzNhDj@XzsBnjA@nNkCPvVmAf@,40.02,-105.28,40.02,-105.29,Texas
1540,878176331,Morning Ride in the Slop,22159.6,4946.0,4997.0,150.4,Ride,2017-02-24 17:20:01+00:00,2017-02-24 10:20:01,America/Denver,0,3,0,1,0,0,False,False,False,False,False,4.48,11.5,105.5,,,521.8,False,False,,,71731,a876180974,}gksFzxlaSoA`Ngp@l@gUbKukArwByYjRqc@lIkf@wNuwD_AqChi@cNo@kK~DyEtIq@nVfC|IgC~C?~LdM|Md_@~CcEnOkZpNuq@iGyYcKmCqL_W{QwFi\aNzO_e@rT{`@iL}C|ImQAof@_NcMpBjBtK{NkEzElKwLyCuEwLgO{J{Li@jFnPwAtFgW}TyOqBwI_IdZhBqj@c`@hDw@eAcDiJiFaXhE~HvEuJvDor@sHhLxZdMrGCsG`EWb@}DxQtA~MiElQrE|XnSrU`FxOhQxCGPcEsFcQhLh@vOxJtEjLrLbDsD}KvM|EcB{KhLwBzf@pNlRMzCkIh`@`Lzd@uTtMwOvF|[rWtRpCpL~XvJjr@lG|V_KbGoH`@iJ{i@iFhEU{HeLrC}PiCaJ|B}NoAcEhF}JjZsC`C}g@dyD|@df@vNro@uMvIuHpoAg}B|VmK~m@g@PqLvIwDfN{Y,40.04,-105.26,40.04,-105.25,South Carolina
1541,878146960,Z2,31611.9,4006.0,4006.0,0.0,Ride,2017-02-24 17:04:51+00:00,2017-02-24 10:04:51,America/Denver,0,3,0,1,0,0,True,False,False,False,False,7.891,11.2,102.5,,,,False,True,152.4,174.0,11923326,a876384315,cxsoAdrqlOm^eH_XrS_J~z@zDnBlCx_@gT`c@ab@|c@gHoGwLZiJzMgZzKe@hNsR~@sF|^sOpFcGtY_X~KoP]ySxd@mIeD}IbMmBjYqr@dLcU~e@ypAp`@kJvJuPjEqI_J_UdHmFqFk`@pErAdXiErFjLnJhAjQxOfJu@bSlPLkEjRkTdUpGl\{]rMgUlm@aFn_@s]jAyDhTqJdJrAzXeRhY}Iz@eDxPi`@~KyVi@gaA{k@sTyAiVr`@q^zFw|@|s@iJhR{Cy@zAkOgLo@l@eHcQkA_IvF_Ild@cPw@mw@ht@ak@cDmMfPjGhb@_NlQ`@zRySpXiaAeFvU~b@g@fOzNlAnYdT_S`w@pd@tiAbKxIm@hm@vPbUrQjDcKlp@`LxSYxTxL|IbRzl@t]hDlUdl@nDnm@`e@zp@_Df`@mSvF{NpWra@vaAge@~Kc|AgAqc@_RyaA|L}VoNeUy@iuAd}@cW`n@hDr~@cLhQwEna@kf@`T}Pl\m`@|IwOxe@aR~VmNnmAwj@~ZoIbTca@vQoYvx@y\rMmB|VmY~PmIz^aYnHqKgBwCgS_d@kD_d@jPaIeNwZiEoSu\mTcKoaAzEw`B}^snAzg@s`@aj@eXsOkY}AkY_e@go@pF_Vqg@wk@lFgJkEeK`Fq_A{SeQdFeIlSauAnDhCzTlQcF}K|D_XvDkBmMeIqCvGsJ|PxH|Tw@vA`J|]kRaKW,13.21,-86.11,13.62,-86.47,California
1542,878194577,Hometown Hustle,76262.4,10022.0,10311.0,516.2,Ride,2017-02-24 16:02:24+00:00,2017-02-24 11:02:24,America/New_York,7,5,0,1,0,0,False,False,False,False,False,7.609,17.1,130.3,,,1305.5,False,False,,,1662017,a876146836,u|rsFtq_aSte@e@n@cz@rxBo@vKnv@RbyBrg@`AxFj\ddAmAaNqhBhKa~@kC_c@hgEgA~FySrpAdBhEjkMxa@ldAg[zq@l@ft@hRpTfRmH}Hu_@tEmDEbk@yST_MsQg@wt@z[mv@ab@w_AiA{aFelBuBHsu@pTkq@gAskByaMrA{@xz@_e@Cm@dK?kKyr@c@oJbf@{^Vh@hnAzmBJeyMk@iCb}Dbo@fyAR`~Dwd@mEkoDkhDgyBo]erA[wkAnrBTzXr_@v@xs@nx@jEf|@`RhUnCd]vRbCjIdWsP|TrDfmApl@l|@rq@zF`Y`bA`_@bFvJvVqLhu@rXrh@xQtGxCffBrYp[cGd{AoXhwAxKlOgWhQpDxXkQfXw@ty@`g@fRr]dj@rSdFlSzb@wHxJnBx_@p^le@bSbNrQoFfQpYuh@}@yRmWwRfLyJ_]ki@s\jBs\zT_CtAgLwe@a[cOmm@cc@c]zEsy@zPkU_D_[hVgOkKuPlXwvA`Gk|AwYc\qCeeBaRmHoXei@jLst@sJ{Ve_@{EaXi`Aes@{H_l@s_AgDciApPuUkI}VyRcCwCu]wQkTeEa|@qs@wx@c]oBt@y[`fAqhBEcdAz]_xAjCmpB`TokAZobBtaMh@dVp]~~Ce@rOd[~\~@@luBbwBx@puChhDYakDc{BEwIuSGm~Acf@fG,40.08,-105.19,40.08,-105.19,California
1543,878136755,Morning Ride,43936.5,7360.0,7360.0,347.0,Ride,2017-02-24 15:57:07+00:00,2017-02-24 08:57:07,America/Phoenix,1,17,0,1,0,0,False,False,False,False,False,5.97,12.6,96.7,278.0,116.0,711.9,True,False,,,597839,a876333809,moesF|~m`S{AtGlAtRjRxAvAnUbYwA~FcFzEDTnqPcKxT_Ilb@Nfq@fSlAz@~BAb{FmB|b@LzUfChB|Y_PlRbE~SkGBlTxG~GvCf@GxTjAdDvBhCnAsEfCeAxBdt@bFfInHdDlN{@rC_Fx@gLyJiSlAyCxCJp@pB{COa@vBpGfRcArKsB|DwJvA}H}BaEgDiE}Ka@ot@hJ}UtLsNfBmHR}FyDiVgNcMaIkPcBn@oEcDeIi@uHvCeGy@kO_I{ObByDo@yNcLc@yrE}SeB_@wHHyk@xHi^lIeNt@aGa@koPoEg@yGjFaF@Mm]eL_Ba@yUcEuN_FzIsK|@{AhGnAV,40.01,-105.1,40.01,-105.1,England
1544,877957260,Morning Ride #commutemarker.com,7104.8,1338.0,1377.0,21.0,Ride,2017-02-24 14:40:13+00:00,2017-02-24 07:40:13,America/Denver,0,3,0,1,0,0,False,True,False,False,False,5.31,8.3,52.1,,,69.7,False,False,,,1511487,a880771002,qznsD|dyxQ^l_BpAHXhDhPdAfB~Fq@|Dl@jC~GxGxBDt@~D~NGdE|Ij@`HtLkEhMbFtAnD~VnDj]~UhGpBhN?dJaGvOqDvDx@lDzC`ElP`EvFzNWdJeKnHyDzEpDhL{AtFmRxG_I~F{ArV`FxF`Ep]pKnO`A~R~PxAbF|F|@|Sa@dO}FtQ`Frt@`@hDwA`BuIjKsBxCsFfI_HzAhF{@bAKkBzG}EbT~Z`EtDbDLbBy@v@uEdDm@j@gFrDSvDoDhJgVtLlD|CeFfDRbL{H@yGQbHwKhHkDKkDlFwL_DiIhUcC`DiFr@m@nEkDx@m@|DqBjAiDS}DwD_TuZaHnFLxAx@_A{AkF{MjPuK~B_BpIyCbAwt@YoPqFoOrFeUf@mF{@qAoEaPuOkHeCoBfAuF_AwKkFuO{C{FoEeWgFsF|AcH`IkE`ReKdCyGiEcTdQiNHmEmFeE{PiG_EeRbD_KbGmNAwd@_YgXiE_AcDeMaFuLlEm@kHgFkJyMZ{@gEaCCgGmGu@aDj@qEeBqFqPWQiEsAe@Y_~A,29.57,-98.6,29.57,-98.6,Florida
1545,878008953,Riding for less than 2 hours just feels wrong,50040.8,4926.0,4926.0,144.0,VirtualRide,2017-02-24 14:39:11+00:00,2017-02-24 07:39:11,America/Denver,6,44,0,54,0,0,False,False,False,False,False,10.159,14.6,224.1,602.0,263.0,1103.8,True,True,133.9,197.0,15060143,a880693076,qdgzEbmppOdCgAzCzOcInKoKfG[~CzSkAnf@eLjMwWrRqp@vI_^QgBd_@ac@lMkJnYod@f^aY`NsWb_@aIzJkFnMiSfg@id@v`@kVf@wMdXHjPmH|KiMlGkSbDsEnIaBfSxCtPmCzf@EpTzFdG_CtVmSdKzPj@ta@cHlKsJ|E{SrT_H||AGzYxAhN}@lPimDgWo\_J~FyZsBtDqM{@tMr@tA_DeAzCuAJq{@qGg@qOsLvGy^bIgNbWo^xYoXnc@iJ`G{]d_@_DxFLdCuUv|@kJnYeHbNal@fNuN\NwCtK_GnIuLiDsO_DLZbB,35.92,-86.76,35.92,-86.76,England
1546,877813082,"Zwift - London, UK 02/24/2017",5324.8,2022.0,2138.0,36.0,VirtualRide,2017-02-24 11:42:43+00:00,2017-02-24 04:42:43,America/Denver,5,4,0,1,0,0,False,False,False,False,False,2.633,11.3,32.4,195.0,34.0,65.6,True,False,,,15060143,a880526824,kdgzEtmppO,35.92,-86.76,35.92,-86.76,Arizona
1547,877595253,"Stationary bike, Burlington, Vermont.",0.0,3027.0,3027.0,0.0,Ride,2017-02-24 05:32:01+00:00,2017-02-23 22:32:01,America/Denver,0,14,6,1,0,1,True,False,False,False,False,0.0,0.0,0.0,,,,False,True,125.3,167.0,2489393,a880573238,i{fwF~y}dM~AeCoAwE`AeEmK}JsDbGr@zLpI~^gEzCxDnYq@|Cj@jEnItIvEpQbV`GjIjKbDvIa@tB_E^sFcFkQOoEnKdBrOv_@fl@bMbLdXz_@tSxo@nNf\pb@px@vTb[`Uff@tHhI_YhCeSgAeKjK_a@rLuoAhOoVzd@mWzK`R~|@`Ot~@~Alp@k`@zDyJk@sNhQeJLaGdFqE^{@iBBnB{ALkDyDaD}`@gq@`KcVzGgjBbw@iFhDjEhTZvXkCtLgTlg@{HjOuPxJoK{DkFDqJma@yIcQsAeMu`@qZY}NvAqLa@gSsLcSjPoJxdA}]vJwQtUuK`e@wc@vQab@ve@Wta@}Sxc@gJnC{n@xC_GdEo@OkIsMad@~A{MgPut@xX{c@v^mb@|z@yLpR}Ky|@kaBbOuL{Byj@P}SuF_Pd@}CuR_[oT{e@}e@kv@cIob@pBiB`HbHnIdC`DjDzDF~EvFtF~A~PqAnAeGhSzFfGeJ_AmK|@[lNfWvDwAfAgDhJ`Jo@lEhApEiA`F,40.67,-74.38,40.67,-74.38,Arizona
1551,877550828,TR Mount Hope,38491.6,5400.0,5400.0,0.0,Ride,2017-02-24 02:26:12+00:00,2017-02-23 19:26:12,America/Denver,0,25,0,1,0,0,True,False,False,False,False,7.128,10.7,245.2,398.0,281.0,1324.3,True,False,,,107096,a879706837,enzsG|hmlV`@sI|FnAda@{By@eMfAoIiYmIsQsa@?sIzoAhB|SkAzImDx[yDlDhB|MCr_@mD|o@m@^}NdaBRpD|ArKfN?dfAr@bF|Zxs@dPzo@p@dI`GfE_MfEiFlLoItHiQnCm[{`@eSkH\gJuFcB}B|Icc@iNE|gAcA|Ht@`PuzAJ_V~b@sSfHXjR`PpT`VnKzFdL`i@a@CkkDbVkBrTaWMgKgIoD_E_FkFc@gNePab@cJc[iOrCga@ul@l@?eeA|G{Ea@{Eq@~@hAtEoWlCaKhE}bBc@_@xEdAdG{@hEGz`@XpXnA~@AvFqI^q@lB~ArFpH`@,45.36,-122.79,45.36,-122.79,England
1552,877511746,"Zwift - London, UK 02/23/2017",28457.2,3609.0,3609.0,262.0,VirtualRide,2017-02-24 01:21:48+00:00,2017-02-23 18:21:48,America/Denver,33,1,0,11,0,0,False,False,False,False,False,7.885,21.4,173.0,439.0,175.0,624.4,True,False,,,2114369,a879720055,smqyFhlgjTd@bDaFjB{DcD|CaFmC}NnXoPxRkFf[cFjWiIfGrVlEeEr]Ox{@_dAjdAgsA|LmY_Ce@gCtFmCz@ud@}Oik@}f@cJsCe\~CuVpNi]`[_]z@aHnBo{DrEujDsEwRwCqB|Wf@pQfa@hzAbFjh@WrWmLhpBDh|IhmByjB`LqO|q@uqAdaAoeAj]u[l@{~AmAcJzRuJKeDvAq@lAK|C~DvFy@h@kA{@cD,41.05,-111.95,41.05,-111.95,England
1553,877477123,Only one fool enough to show up to TNG,9038.4,1984.0,2282.0,52.0,Ride,2017-02-24 00:42:41+00:00,2017-02-23 17:42:41,America/Denver,0,17,2,1,0,0,False,False,False,False,False,4.556,8.9,107.8,,,214.0,False,True,116.6,137.0,7600800,a879639678,mcmrFdrh_SCuMmHgFuAsDpAtDnHvEe@nRdBmCRiXq@yoAiv@ia@ic@cZwWqIue@wYmdCmeBc`Aed@cp@}Vkz@ss@{QoZuW_XiZwNeHaB^vAwAjBcE}Fgj@oJy@}QuEoBqAE_@pCmYwAjAxBxL[p@zClFNh@xBfMjDu@jAvTlFvClEh@dLpAdDnChBfLBPzIrBnG{DjImCf@ElCb@}B|ELxBhFlWtIvAaKtKKj@w^zO~PlQlZbz@hs@dd@rRzAnDe@|DuT~ZpLtAxArMtNvAvLgDp@jG|Ix@xHf]xR\bHsGzChGrEnBbj@nE`EfQhNtOvE`N|PzBhFlDRxYpBb@oAVu@zDB`TzC~@d@|CuBrBz@fB~I_@vFxErLoCnH`IjCxJ|Qe@J`RxAbChNdApNyB|AnChWpExDjERzHtCnGnOtGzHm@fAlD`HfEYrR,39.89,-104.91,39.89,-104.91,Florida
1556,877378347,Afternoon Ride,14747.1,5354.0,5449.0,301.0,Ride,2017-02-23 21:35:20+00:00,2017-02-23 14:35:20,America/Edmonton,5,50,2,1,0,1,False,False,False,False,False,2.754,10.4,108.0,,,578.0,False,False,,,4217969,a879677031,kctzElun|Tv@D|L_XfHvMyJ|Xku@lhAiZhTk}@dw@oDT_WpXm\AsDqB}NqSeYw@Jay@ul@]UcwC}AyEuj@f^UbDalA|x@cKTeEvGwf@oi@_OGi[yM_DvAyL`R}JW_JnOcSkm@iJcO_Rkn@cB`B|CjKtEzGfKf`@zXzv@|Jb_A`FnUdHfMfFgD|FrEZg\poGd@l@`ADrv@vW^rO~S~EdCjZSfXaYpDY|vAckAju@igA`Mm\aGkMaTyX{KsEbI`E|SzXyM|X,35.99,-114.93,35.99,-114.93,England
1557,877495038,NYC cruising ,33984.3,10606.0,20170.0,100.0,Ride,2017-02-23 20:10:00+00:00,2017-02-23 15:10:00,America/New_York,2,7,2,1,0,0,False,False,False,False,False,3.204,16.4,59.6,,,632.5,False,False,,,3591629,a879552606,mwcmD`wvpNxDkBfJPZvt@{MMoLgG}SwD{GfNc`@JVfc@iDtP\~OgMnBwWpPa@bKefBpAkN}CgFb@iH|KyAmIqR?s@gj@{AoFqZbAml@}@cGsAqr@mx@iGsX}KiCeiAmh@cp@gJo@wxGv^h@jEnAhBzCbCrMwAra@`BvSbEzInU|LjGtIxCtMx@v]tDhKla@fWlFjH`B|IWxg@vArLnhCU`FdJvfBgAr@jMt@VdMqBvF}QtBuA~dB}@|@dJg@lEzCjPlLpJ,28.53,-81.55,28.53,-81.55,Colorado
